0.000000	0.000000	108.650000	22.061000	3.056900	0.000000	0.000000	0.000000
0.000000	0.000000	265.930000	32.584000	7.831200	0.000000	0.000000	0.000000
0.000000	0.000000	322.260000	35.651000	9.974400	0.000000	0.000000	0.000000
0.000000	0.000000	347.470000	38.171000	11.183000	0.000000	0.000000	0.000000
0.000000	0.000000	356.940000	39.750000	11.718000	0.000000	0.000000	0.000000
0.000000	0.000000	357.420000	41.052000	11.751000	0.000000	0.000000	0.000000
0.000000	0.000000	352.540000	42.386000	12.053000	0.000000	0.000000	0.000000
0.000000	0.000000	344.400000	42.490000	12.055000	0.000000	0.000000	0.000000
0.000000	0.000000	334.350000	44.935000	11.654000	0.000000	0.000000	0.000000
0.000000	0.000000	323.200000	45.773000	11.719000	0.000000	0.000000	0.000000
0.000000	0.000000	311.510000	47.581000	11.430000	0.000000	0.000000	0.000000
0.000000	0.000000	299.680000	49.615000	11.322000	0.000000	0.000000	0.000000
0.000000	0.000001	287.920000	52.190000	11.183000	0.000000	0.000000	0.000000
0.000000	0.000001	276.400000	54.217000	10.868000	0.000000	0.000000	0.000000
0.000000	0.000003	265.210000	56.357000	10.712000	0.000001	0.000000	0.000000
0.000000	0.000005	254.450000	58.547000	10.461000	0.000002	0.000000	0.000000
0.000000	0.000009	244.110000	61.343000	10.320000	0.000003	0.000000	0.000000
0.000000	0.000014	234.210000	63.713000	10.225000	0.000005	0.000000	0.000000
0.000000	0.000022	224.790000	66.085000	10.154000	0.000009	0.000000	0.000000
0.000000	0.000034	215.830000	69.527000	9.857200	0.000014	0.000000	0.000000
0.000000	0.000053	207.300000	73.586000	9.837100	0.000025	0.000000	0.000000
0.000483	0.000120	199.210000	76.903000	9.746800	0.000063	0.000000	0.000000
0.004978	0.000411	191.520000	80.229000	9.629100	0.000210	0.000000	0.000000
0.013037	0.000940	184.220000	83.356000	9.547900	0.000464	0.000000	0.000000
0.023557	0.001652	177.300000	86.068000	9.369400	0.000784	0.000000	0.000000
0.035591	0.002471	170.730000	90.004000	9.454300	0.001156	0.000000	0.000000
0.048601	0.003396	164.500000	93.878000	9.456900	0.001540	0.000000	0.000000
0.062070	0.004363	158.570000	97.143000	9.126400	0.001993	0.000000	0.000000
0.075653	0.005312	152.950000	100.880000	9.110100	0.002428	0.000000	0.000000
0.089062	0.006275	147.610000	105.150000	8.990000	0.002852	0.000000	0.000000
0.102150	0.007253	142.520000	108.870000	9.116300	0.003275	0.000000	0.000000
0.114460	0.008258	137.690000	113.830000	8.997600	0.003715	0.000000	0.000000
0.126530	0.009095	133.100000	117.040000	9.093800	0.004100	0.000000	0.000000
0.137910	0.010292	128.710000	121.120000	9.115200	0.004436	0.000000	0.000000
0.148670	0.011168	124.530000	125.900000	9.011400	0.004807	0.000000	0.000000
0.158780	0.012177	120.570000	129.550000	9.060800	0.005104	0.000000	0.000000
0.168240	0.012917	116.780000	133.810000	9.122700	0.005298	0.000000	0.000000
0.177020	0.014058	113.160000	137.360000	9.090000	0.005649	0.000000	0.000000
0.185110	0.014903	109.650000	140.890000	9.126900	0.005849	0.000000	0.000000
0.192650	0.015717	106.400000	145.210000	9.155400	0.006155	0.000000	0.000000
0.199540	0.016413	103.240000	149.490000	9.095000	0.006565	0.000000	0.000000
0.205870	0.017350	100.220000	153.430000	9.180300	0.006688	0.000000	0.000000
0.211630	0.018203	97.331000	157.370000	9.243300	0.006939	0.000000	0.000000
0.217030	0.018837	94.564000	161.580000	9.108800	0.007114	0.022130	0.000000
0.221880	0.019753	91.913000	165.700000	9.243700	0.007279	0.091619	0.000000
0.226290	0.020563	89.369000	170.550000	9.319400	0.007316	0.195450	0.000000
0.230290	0.021309	86.931000	172.570000	9.307600	0.007564	0.326150	0.000000
0.233930	0.022148	84.591000	178.720000	9.326100	0.007754	0.475050	0.000000
0.237080	0.022928	82.346000	182.860000	9.342600	0.007837	0.637360	0.000000
0.239920	0.023829	80.188000	186.770000	9.407400	0.007910	0.809950	0.000000
0.242430	0.024659	78.114000	190.930000	9.348700	0.008071	0.981680	0.000000
0.244630	0.025268	76.120000	194.940000	9.420400	0.008142	1.155200	0.000000
0.246600	0.026148	74.201000	199.520000	9.389400	0.008169	1.333200	0.000000
0.248280	0.027093	72.357000	203.690000	9.431000	0.008325	1.503800	0.000000
0.249740	0.028121	70.578000	207.700000	9.529300	0.008440	1.674900	0.000000
0.251000	0.028539	68.866000	210.290000	9.570200	0.008467	1.822400	0.000000
0.251970	0.029797	67.209000	215.680000	9.599200	0.008546	2.003500	0.000000
0.252760	0.030722	65.619000	218.840000	9.630900	0.008637	2.171400	0.000000
0.253380	0.031449	64.089000	223.570000	9.594800	0.008780	2.300700	0.000000
0.253800	0.032515	62.602000	228.970000	9.591500	0.008725	2.440200	0.000000
0.254090	0.033785	61.172000	233.050000	9.765000	0.008782	2.577600	0.000000
0.254240	0.034889	59.790000	237.640000	9.678900	0.008814	2.703900	0.000000
0.254260	0.035969	58.456000	242.550000	9.703600	0.008912	2.816600	0.000000
0.254130	0.036899	57.171000	245.620000	9.681500	0.008922	2.920900	0.000000
0.253860	0.037893	55.923000	250.230000	9.767900	0.008969	3.016500	0.000001
0.253600	0.039328	54.714000	254.100000	9.658000	0.008856	3.097700	0.000008
0.253160	0.040440	53.548000	257.930000	9.775200	0.009004	3.196400	0.000027
0.252560	0.041775	52.417000	262.080000	9.770500	0.008991	3.285600	0.000065
0.252030	0.042680	51.323000	266.140000	9.832700	0.009092	3.368200	0.000127
